Lon,Lat,YearDay,Time,Satellite,Method,Ecosystem,FRP
-94.216000,29.629000,2012002,"0640",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"0645",GOES-EAST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"0655",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"0702",GOES-EAST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"0710",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"0715",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"0725",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"0732",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"0740",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"0745",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"0755",GOES-EAST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"0802",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"0810",GOES-EAST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"0815",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"0825",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"0832",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"0840",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"0845",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"0900",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"0915",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"0925",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"0932",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"0940",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"0945",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"0945",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"0955",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1002",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1010",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1015",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1015",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1025",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1032",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1040",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1045",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1045",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1055",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1102",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1110",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1115",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"1115",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1125",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1132",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1140",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1145",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1200",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1215",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1225",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1232",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1240",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1245",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1245",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1255",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1302",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1310",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1315",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"1315",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1325",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1332",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1340",GOES-EAST,IMAGER,31,-999.000
-77.559000,34.472000,2012002,"1345",GOES-EAST,ANALYSIS,27,-999.000
-94.194000,29.627000,2012002,"1345",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"1345",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1355",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1402",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1410",GOES-EAST,IMAGER,31,-999.000
-80.678000,26.498000,2012002,"1415",GOES-EAST,ANALYSIS,27,-999.000
-80.886000,26.499000,2012002,"1415",GOES-EAST,ANALYSIS,94,-999.000
-80.835000,26.583000,2012002,"1415",GOES-EAST,ANALYSIS,94,-999.000
-81.230000,26.646000,2012002,"1415",GOES-EAST,ANALYSIS,35,-999.000
-81.127000,26.844000,2012002,"1415",GOES-EAST,ANALYSIS,27,-999.000
-77.559000,34.472000,2012002,"1415",GOES-EAST,ANALYSIS,27,-999.000
-94.194000,29.627000,2012002,"1415",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"1415",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1425",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1432",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1440",GOES-EAST,IMAGER,30,-999.000
-80.500000,26.535000,2012002,"1445",GOES-EAST,ANALYSIS,31,-999.000
-80.565000,26.752000,2012002,"1445",GOES-EAST,ANALYSIS,24,-999.000
-80.519000,26.848000,2012002,"1445",GOES-EAST,ANALYSIS,24,-999.000
-94.194000,29.627000,2012002,"1445",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"1445",GOES-WEST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"1500",GOES-WEST,IMAGER,30,-999.000
-80.763000,26.444000,2012002,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.408000,26.697000,2012002,"1515",GOES-EAST,ANALYSIS,94,-999.000
-80.477000,26.598000,2012002,"1515",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1515",GOES-EAST,IMAGER,31,-999.000
-88.226000,34.431000,2012002,"1545",GOES-EAST,ANALYSIS,26,-999.000
-94.216000,29.629000,2012002,"1545",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1545",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1555",GOES-EAST,IMAGER,31,-999.000
-90.480000,29.989000,2012002,"1555",GOES-EAST,IMAGER,35,-999.000
-94.216000,29.629000,2012002,"1602",GOES-EAST,IMAGER,31,-999.000
-90.907000,29.766000,2012002,"1602",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1610",GOES-EAST,IMAGER,31,-999.000
-90.921000,29.807000,2012002,"1610",GOES-EAST,IMAGER,30,-999.000
-90.513000,29.994000,2012002,"1610",GOES-EAST,IMAGER,27,-999.000
-89.601000,31.240000,2012002,"1615",GOES-EAST,ANALYSIS,27,-999.000
-80.268000,33.331000,2012002,"1615",GOES-EAST,ANALYSIS,27,-999.000
-81.313000,33.489000,2012002,"1615",GOES-EAST,ANALYSIS,31,-999.000
-79.726000,33.712000,2012002,"1615",GOES-EAST,ANALYSIS,27,-999.000
-88.226000,34.431000,2012002,"1615",GOES-EAST,ANALYSIS,26,-999.000
-94.216000,29.629000,2012002,"1615",GOES-EAST,IMAGER,31,-999.000
-90.921000,29.807000,2012002,"1615",GOES-EAST,IMAGER,30,-999.000
-90.513000,29.994000,2012002,"1615",GOES-EAST,IMAGER,27,-999.000
-94.194000,29.627000,2012002,"1615",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1625",GOES-EAST,IMAGER,31,-999.000
-90.921000,29.807000,2012002,"1625",GOES-EAST,IMAGER,30,-999.000
-93.156000,39.289000,2012002,"1630",GOES-WEST,ANALYSIS,35,-999.000
-94.216000,29.629000,2012002,"1632",GOES-EAST,IMAGER,31,-999.000
-90.921000,29.807000,2012002,"1632",GOES-EAST,IMAGER,30,-999.000
-91.052000,30.090000,2012002,"1632",GOES-EAST,IMAGER,35,-999.000
-91.031000,30.136000,2012002,"1632",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1640",GOES-EAST,IMAGER,31,-999.000
-90.921000,29.807000,2012002,"1640",GOES-EAST,IMAGER,30,-999.000
-91.031000,30.136000,2012002,"1640",GOES-EAST,IMAGER,31,-999.000
-91.592000,29.853000,2012002,"1645",GOES-EAST,ANALYSIS,31,-999.000
-90.731000,30.020000,2012002,"1645",GOES-EAST,ANALYSIS,35,-999.000
-90.686000,30.022000,2012002,"1645",GOES-EAST,ANALYSIS,30,-999.000
-93.434000,30.063000,2012002,"1645",GOES-EAST,ANALYSIS,31,-999.000
-83.994000,31.635000,2012002,"1645",GOES-EAST,ANALYSIS,31,-999.000
-79.722000,33.722000,2012002,"1645",GOES-EAST,ANALYSIS,31,-999.000
-79.597000,33.758000,2012002,"1645",GOES-EAST,ANALYSIS,31,-999.000
-81.167000,35.145000,2012002,"1645",GOES-EAST,ANALYSIS,24,-999.000
-80.886000,26.469000,2012002,"1645",GOES-EAST,IMAGER,31,-999.000
-80.415000,26.679000,2012002,"1645",GOES-EAST,IMAGER,94,-999.000
-94.216000,29.629000,2012002,"1645",GOES-EAST,IMAGER,31,-999.000
-91.052000,30.090000,2012002,"1645",GOES-EAST,IMAGER,35,-999.000
-91.031000,30.136000,2012002,"1645",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1645",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1655",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1702",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012002,"1710",GOES-EAST,IMAGER,30,-999.000
-90.684000,30.032000,2012002,"1715",GOES-EAST,ANALYSIS,30,-999.000
-93.433000,30.072000,2012002,"1715",GOES-EAST,ANALYSIS,31,-999.000
-93.728000,31.908000,2012002,"1715",GOES-EAST,ANALYSIS,27,-999.000
-81.614000,32.017000,2012002,"1715",GOES-EAST,ANALYSIS,56,-999.000
-79.869000,32.924000,2012002,"1715",GOES-EAST,ANALYSIS,27,-999.000
-81.384000,33.203000,2012002,"1715",GOES-EAST,ANALYSIS,31,-999.000
-88.226000,34.431000,2012002,"1715",GOES-EAST,ANALYSIS,26,-999.000
-94.216000,29.629000,2012002,"1715",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1715",GOES-WEST,IMAGER,30,-999.000
-94.216000,29.629000,2012002,"1725",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1732",GOES-EAST,IMAGER,31,-999.000
-94.216000,29.629000,2012002,"1740",GOES-EAST,IMAGER,31,-999.000
-92.925000,29.734000,2012002,"1745",GOES-EAST,ANALYSIS,31,-999.000
-91.585000,29.774000,2012002,"1745",GOES-EAST,ANALYSIS,56,-999.000
-90.592000,29.783000,2012002,"1745",GOES-EAST,ANALYSIS,31,-999.000
-89.656000,29.821000,2012002,"1745",GOES-EAST,ANALYSIS,35,-999.000
-90.438000,29.875000,2012002,"1745",GOES-EAST,ANALYSIS,31,-999.000
-92.030000,30.005000,2012002,"1745",GOES-EAST,ANALYSIS,31,-999.000
-90.721000,30.067000,2012002,"1745",GOES-EAST,ANALYSIS,31,-999.000
-93.866000,30.079000,2012002,"1745",GOES-EAST,ANALYSIS,31,-999.000
-91.041000,30.196000,2012002,"1745",GOES-EAST,ANALYSIS,41,-999.000
-81.614000,32.017000,2012002,"1745",GOES-EAST,ANALYSIS,56,-999.000
-80.328000,33.082000,2012002,"1745",GOES-EAST,ANALYSIS,27,-999.000
-79.233000,33.357000,2012002,"1745",GOES-EAST,ANALYSIS,27,-999.000
-88.226000,34.431000,2012002,"1745",GOES-EAST,ANALYSIS,26,-999.000
-90.362000,36.583000,2012002,"1745",GOES-EAST,ANALYSIS,35,-999.000
-94.216000,29.629000,2012002,"1745",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012002,"1745",GOES-WEST,IMAGER,30,-999.000
-94.160000,29.632000,2012002,"1800",GOES-WEST,IMAGER,22,-999.000
-90.434000,29.427000,2012002,"1815",GOES-EAST,ANALYSIS,41,-999.000
-92.925000,29.734000,2012002,"1815",GOES-EAST,ANALYSIS,31,-999.000
-89.656000,29.821000,2012002,"1815",GOES-EAST,ANALYSIS,35,-999.000
-90.499000,30.060000,2012002,"1815",GOES-EAST,ANALYSIS,30,-999.000
-94.368000,30.353000,2012002,"1815",GOES-EAST,ANALYSIS,27,-999.000
-91.427000,30.450000,2012002,"1815",GOES-EAST,ANALYSIS,27,-999.000
-81.625000,32.020000,2012002,"1815",GOES-EAST,ANALYSIS,56,-999.000
-92.804000,32.767000,2012002,"1815",GOES-EAST,ANALYSIS,27,-999.000
-80.188000,32.850000,2012002,"1815",GOES-EAST,ANALYSIS,27,-999.000
-94.194000,29.627000,2012002,"1815",GOES-EAST,IMAGER,30,-999.000
-81.229000,33.325000,2012002,"1815",GOES-EAST,IMAGER,94,-999.000
-94.216000,29.629000,2012002,"1832",GOES-EAST,IMAGER,31,-999.000
-81.229000,33.325000,2012002,"1832",GOES-EAST,IMAGER,94,-999.000
-91.506000,29.558000,2012002,"1845",GOES-EAST,ANALYSIS,31,-999.000
-91.585000,29.774000,2012002,"1845",GOES-EAST,ANALYSIS,56,-999.000
-92.642000,29.889000,2012002,"1845",GOES-EAST,ANALYSIS,91,-999.000
-94.357000,30.352000,2012002,"1845",GOES-EAST,ANALYSIS,27,-999.000
-92.794000,32.756000,2012002,"1845",GOES-EAST,ANALYSIS,27,-999.000
-82.287000,33.070000,2012002,"1845",GOES-EAST,ANALYSIS,31,-999.000
-89.228000,33.247000,2012002,"1845",GOES-EAST,ANALYSIS,27,-999.000
-81.601000,33.696000,2012002,"1845",GOES-EAST,ANALYSIS,56,-999.000
-93.962000,37.490000,2012002,"1845",GOES-EAST,ANALYSIS,91,-999.000
-86.817000,34.636000,2012002,"1945",GOES-EAST,ANALYSIS,57,-999.000
-90.569000,30.413000,2012002,"2045",GOES-EAST,ANALYSIS,27,-999.000
-90.663000,36.080000,2012002,"2045",GOES-EAST,ANALYSIS,57,-999.000
-84.090000,30.789000,2012002,"2115",GOES-EAST,ANALYSIS,27,-999.000
-84.389000,31.049000,2012002,"2115",GOES-EAST,ANALYSIS,31,-999.000
-92.791000,37.101000,2012002,"2115",GOES-EAST,ANALYSIS,57,-999.000
-85.601000,31.639000,2012002,"2145",GOES-EAST,ANALYSIS,27,-999.000
-93.375000,31.707000,2012002,"2145",GOES-EAST,ANALYSIS,57,-999.000
-94.297000,40.315000,2012002,"2215",GOES-EAST,ANALYSIS,30,-999.000
-84.303000,31.727000,2012002,"2345",GOES-EAST,ANALYSIS,57,-999.000
-89.725000,30.947000,2012003,"0015",GOES-EAST,ANALYSIS,27,-999.000
-94.194000,29.627000,2012003,"0102",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0115",GOES-WEST,IMAGER,30,-999.000
-84.007000,37.764000,2012003,"0145",GOES-EAST,ANALYSIS,24,-999.000
-94.160000,29.632000,2012003,"0145",GOES-WEST,IMAGER,22,-999.000
-94.194000,29.627000,2012003,"0215",GOES-WEST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0225",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0240",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0245",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0245",GOES-WEST,IMAGER,30,-999.000
-94.160000,29.632000,2012003,"0300",GOES-WEST,IMAGER,22,-999.000
-94.194000,29.627000,2012003,"0340",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0345",GOES-WEST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0410",GOES-EAST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0415",GOES-EAST,IMAGER,30,-999.000
-94.160000,29.632000,2012003,"0415",GOES-WEST,IMAGER,22,-999.000
-94.227000,29.631000,2012003,"0445",GOES-WEST,IMAGER,31,-999.000
-94.160000,29.632000,2012003,"0445",GOES-WEST,IMAGER,22,-999.000
-94.227000,29.631000,2012003,"0515",GOES-WEST,IMAGER,31,-999.000
-94.248000,29.633000,2012003,"0540",GOES-EAST,IMAGER,31,-999.000
-94.248000,29.633000,2012003,"0545",GOES-EAST,IMAGER,31,-999.000
-94.227000,29.631000,2012003,"0545",GOES-WEST,IMAGER,31,-999.000
-94.227000,29.631000,2012003,"0600",GOES-WEST,IMAGER,31,-999.000
-94.227000,29.631000,2012003,"0645",GOES-WEST,IMAGER,31,-999.000
-94.227000,29.631000,2012003,"0715",GOES-WEST,IMAGER,31,-999.000
-94.227000,29.631000,2012003,"0745",GOES-WEST,IMAGER,31,-999.000
-94.194000,29.627000,2012003,"0815",GOES-WEST,IMAGER,30,-999.000
-94.194000,29.627000,2012003,"0845",GOES-WEST,IMAGER,30,-999.000
-80.655000,26.778000,2012003,"1415",GOES-EAST,ANALYSIS,27,-999.000
-89.203000,31.613000,2012003,"1415",GOES-EAST,ANALYSIS,27,-999.000
-94.395000,30.318000,2012003,"1445",GOES-EAST,ANALYSIS,27,-999.000
-94.194000,29.627000,2012003,"1445",GOES-EAST,IMAGER,30,-999.000
-94.160000,29.632000,2012003,"1500",GOES-WEST,IMAGER,22,-999.000
-80.586000,26.511000,2012003,"1515",GOES-EAST,ANALYSIS,31,-999.000
-94.194000,29.627000,2012003,"1515",GOES-EAST,IMAGER,30,-999.000
-80.672000,26.516000,2012003,"1545",GOES-EAST,ANALYSIS,43,-999.000
-94.216000,29.629000,2012003,"1545",GOES-EAST,IMAGER,31,-999.000
-94.194000,29.627000,2012003,"1545",GOES-WEST,IMAGER,30,-999.000
-80.624000,26.433000,2012003,"1602",GOES-EAST,IMAGER,31,-999.000
-94.248000,29.633000,2012003,"1602",GOES-EAST,IMAGER,31,-999.000
-83.143000,33.341000,2012003,"1615",GOES-EAST,ANALYSIS,27,-999.000
-94.077000,29.805000,2012003,"1615",GOES-EAST,IMAGER,31,-999.000
-94.160000,29.632000,2012003,"1615",GOES-WEST,IMAGER,22,-999.000
-94.152000,29.679000,2012003,"1632",GOES-EAST,IMAGER,31,-999.000
-80.764000,26.473000,2012003,"1645",GOES-EAST,ANALYSIS,31,-999.000
-90.981000,29.894000,2012003,"1645",GOES-EAST,ANALYSIS,35,-999.000
-84.789000,31.140000,2012003,"1645",GOES-EAST,ANALYSIS,31,-999.000
-84.423000,31.236000,2012003,"1645",GOES-EAST,ANALYSIS,31,-999.000
-86.793000,31.275000,2012003,"1645",GOES-EAST,ANALYSIS,27,-999.000
-84.972000,32.329000,2012003,"1645",GOES-EAST,ANALYSIS,94,-999.000
-82.292000,32.990000,2012003,"1645",GOES-EAST,ANALYSIS,27,-999.000
-80.506000,34.132000,2012003,"1645",GOES-EAST,ANALYSIS,31,-999.000
-94.194000,29.627000,2012003,"1645",GOES-EAST,IMAGER,30,-999.000
-94.152000,29.679000,2012003,"1645",GOES-EAST,IMAGER,31,-999.000
-82.226000,33.378000,2012003,"1645",GOES-EAST,IMAGER,94,-999.000
-94.174000,29.682000,2012003,"1645",GOES-WEST,IMAGER,30,-999.000
-82.226000,33.378000,2012003,"1702",GOES-EAST,IMAGER,94,-999.000
-86.681000,30.807000,2012003,"1715",GOES-EAST,ANALYSIS,31,-999.000
-88.699000,30.815000,2012003,"1715",GOES-EAST,ANALYSIS,27,-999.000
-86.885000,30.859000,2012003,"1715",GOES-EAST,ANALYSIS,94,-999.000
-92.656000,30.910000,2012003,"1715",GOES-EAST,ANALYSIS,27,-999.000
-81.501000,31.936000,2012003,"1715",GOES-EAST,ANALYSIS,27,-999.000
-82.226000,33.378000,2012003,"1715",GOES-EAST,IMAGER,94,-999.000
-94.174000,29.682000,2012003,"1715",GOES-WEST,IMAGER,30,-999.000
-91.642000,29.822000,2012003,"1745",GOES-EAST,ANALYSIS,31,-999.000
-87.656000,31.012000,2012003,"1745",GOES-EAST,ANALYSIS,27,-999.000
-92.808000,31.067000,2012003,"1745",GOES-EAST,ANALYSIS,27,-999.000
-88.079000,32.407000,2012003,"1745",GOES-EAST,ANALYSIS,27,-999.000
-80.975000,32.586000,2012003,"1745",GOES-EAST,ANALYSIS,27,-999.000
-92.748000,32.818000,2012003,"1745",GOES-EAST,ANALYSIS,27,-999.000
-92.407000,33.018000,2012003,"1745",GOES-EAST,ANALYSIS,27,-999.000
-81.204000,33.165000,2012003,"1745",GOES-EAST,ANALYSIS,31,-999.000
-87.216000,34.333000,2012003,"1745",GOES-EAST,ANALYSIS,27,-999.000
-94.131000,29.677000,2012003,"1745",GOES-WEST,IMAGER,31,-999.000
-94.131000,29.677000,2012003,"1800",GOES-WEST,IMAGER,31,-999.000
-90.693000,29.936000,2012003,"1815",GOES-EAST,ANALYSIS,31,-999.000
-92.144000,30.109000,2012003,"1815",GOES-EAST,ANALYSIS,31,-999.000
-92.483000,30.808000,2012003,"1815",GOES-EAST,ANALYSIS,27,-999.000
-88.783000,31.637000,2012003,"1815",GOES-EAST,ANALYSIS,27,-999.000
-86.272000,31.891000,2012003,"1815",GOES-EAST,ANALYSIS,27,-999.000
-83.614000,32.296000,2012003,"1815",GOES-EAST,ANALYSIS,35,-999.000
-80.988000,33.322000,2012003,"1815",GOES-EAST,ANALYSIS,27,-999.000
-84.247000,33.751000,2012003,"1815",GOES-EAST,ANALYSIS,1,-999.000
-90.462000,29.713000,2012003,"1815",GOES-EAST,IMAGER,31,-999.000
-82.226000,33.378000,2012003,"1815",GOES-EAST,IMAGER,94,-999.000
-90.485000,29.708000,2012003,"1832",GOES-EAST,IMAGER,31,-999.000
-87.614000,36.593000,2012003,"1832",GOES-EAST,IMAGER,26,-999.000
-84.523000,29.917000,2012003,"1845",GOES-EAST,ANALYSIS,94,-999.000
-90.614000,29.991000,2012003,"1845",GOES-EAST,ANALYSIS,31,-999.000
-88.071000,31.269000,2012003,"1845",GOES-EAST,ANALYSIS,27,-999.000
-90.241000,31.750000,2012003,"1845",GOES-EAST,ANALYSIS,27,-999.000
-86.080000,32.638000,2012003,"1845",GOES-EAST,ANALYSIS,31,-999.000
-87.755000,33.767000,2012003,"1845",GOES-EAST,ANALYSIS,27,-999.000
-80.811000,26.556000,2012003,"1915",GOES-EAST,ANALYSIS,31,-999.000
-91.008000,30.142000,2012003,"1915",GOES-EAST,ANALYSIS,30,-999.000
-84.761000,31.722000,2012003,"1915",GOES-EAST,ANALYSIS,31,-999.000
-85.388000,31.961000,2012003,"1915",GOES-EAST,ANALYSIS,27,-999.000
