Lon,Lat,YearDay,Time,Satellite,Method,Ecosystem,FRP
-87.615000,36.232000,2014001,"0315",GOES-EAST,ANALYSIS,26,-999.000
-80.621000,26.442000,2014001,"1445",GOES-EAST,ANALYSIS,31,-999.000
-80.856000,26.490000,2014001,"1445",GOES-EAST,ANALYSIS,31,-999.000
-81.079000,26.574000,2014001,"1445",GOES-EAST,ANALYSIS,56,-999.000
-80.498000,26.693000,2014001,"1445",GOES-EAST,ANALYSIS,31,-999.000
-81.042000,26.711000,2014001,"1445",GOES-EAST,ANALYSIS,27,-999.000
-81.114000,27.008000,2014001,"1445",GOES-EAST,ANALYSIS,27,-999.000
-80.869000,26.701000,2014001,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.581000,26.737000,2014001,"1515",GOES-EAST,ANALYSIS,94,-999.000
-80.820000,26.470000,2014001,"1515",GOES-EAST,IMAGER,31,-999.000
-80.914000,26.606000,2014001,"1545",GOES-EAST,ANALYSIS,27,-999.000
-80.820000,26.470000,2014001,"1545",GOES-EAST,IMAGER,31,-999.000
-80.586000,26.600000,2014001,"1615",GOES-EAST,ANALYSIS,27,-999.000
-80.484000,26.640000,2014001,"1615",GOES-EAST,ANALYSIS,27,-999.000
-80.586000,26.600000,2014001,"1615",GOES-EAST,IMAGER,27,-999.000
-80.557000,26.651000,2014001,"1715",GOES-EAST,ANALYSIS,31,-999.000
-80.540000,26.547000,2014001,"1732",GOES-EAST,IMAGER,31,-999.000
-80.574000,26.666000,2014002,"1415",GOES-EAST,ANALYSIS,94,-999.000
-80.997000,26.590000,2014002,"1445",GOES-EAST,ANALYSIS,31,-999.000
-80.614000,26.430000,2014002,"1445",GOES-EAST,IMAGER,94,-999.000
-80.740000,26.447000,2014002,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.526000,26.523000,2014002,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.960000,26.540000,2014002,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.898000,26.621000,2014002,"1515",GOES-EAST,ANALYSIS,22,-999.000
-80.876000,26.683000,2014002,"1545",GOES-EAST,ANALYSIS,94,-999.000
-81.103000,26.976000,2014002,"1615",GOES-EAST,ANALYSIS,94,-999.000
-80.631000,26.475000,2014002,"1615",GOES-EAST,IMAGER,31,-999.000
-80.685000,26.510000,2014002,"1632",GOES-EAST,IMAGER,43,-999.000
-80.651000,26.787000,2014002,"1645",GOES-EAST,ANALYSIS,27,-999.000
-80.792000,26.640000,2014002,"1645",GOES-EAST,IMAGER,94,-999.000
-80.927000,26.757000,2014002,"1715",GOES-EAST,ANALYSIS,1,-999.000
-80.737000,26.456000,2014002,"1815",GOES-EAST,ANALYSIS,31,-999.000
-93.699000,31.213000,2014002,"1915",GOES-EAST,ANALYSIS,31,-999.000
-93.700000,31.203000,2014002,"1945",GOES-EAST,ANALYSIS,31,-999.000
-92.873000,32.580000,2014002,"1945",GOES-EAST,ANALYSIS,27,-999.000
-91.930000,30.059000,2014002,"2015",GOES-EAST,ANALYSIS,35,-999.000
-93.699000,31.213000,2014002,"2015",GOES-EAST,ANALYSIS,31,-999.000
-92.884000,32.582000,2014002,"2015",GOES-EAST,ANALYSIS,27,-999.000
-80.663000,26.602000,2014002,"2015",GOES-EAST,IMAGER,94,-999.000
-93.700000,31.203000,2014002,"2045",GOES-EAST,ANALYSIS,31,-999.000
-92.873000,32.580000,2014002,"2045",GOES-EAST,ANALYSIS,27,-999.000
-93.804000,29.781000,2014002,"2115",GOES-EAST,ANALYSIS,31,-999.000
-94.088000,29.807000,2014002,"2115",GOES-EAST,ANALYSIS,31,-999.000
-93.037000,35.120000,2014002,"2115",GOES-EAST,ANALYSIS,91,-999.000
-93.804000,29.781000,2014002,"2145",GOES-EAST,ANALYSIS,31,-999.000
-93.010000,34.051000,2014002,"2145",GOES-EAST,ANALYSIS,26,-999.000
-90.412000,34.422000,2014002,"2145",GOES-EAST,ANALYSIS,35,-999.000
-93.010000,34.051000,2014002,"2215",GOES-EAST,ANALYSIS,26,-999.000
-92.289000,30.052000,2014002,"2245",GOES-EAST,ANALYSIS,35,-999.000
-91.505000,30.511000,2014002,"2245",GOES-EAST,ANALYSIS,94,-999.000
-94.138000,35.214000,2014002,"2245",GOES-EAST,ANALYSIS,91,-999.000
-93.010000,34.051000,2014002,"2315",GOES-EAST,ANALYSIS,26,-999.000
-80.904000,26.573000,2014003,"1415",GOES-EAST,ANALYSIS,27,-999.000
-80.742000,26.566000,2014003,"1445",GOES-EAST,ANALYSIS,94,-999.000
-80.576000,26.567000,2014003,"1445",GOES-EAST,ANALYSIS,31,-999.000
-80.796000,26.661000,2014003,"1645",GOES-EAST,ANALYSIS,24,-999.000
-80.553000,26.600000,2014003,"1915",GOES-EAST,IMAGER,27,-999.000
-78.834000,35.273000,2014003,"2015",GOES-EAST,ANALYSIS,31,-999.000
-93.408000,39.049000,2014003,"2015",GOES-EAST,ANALYSIS,57,-999.000
-91.774000,34.823000,2014003,"2045",GOES-EAST,ANALYSIS,35,-999.000
-94.093000,35.199000,2014003,"2045",GOES-EAST,ANALYSIS,91,-999.000
-90.790000,38.888000,2014003,"2045",GOES-EAST,ANALYSIS,57,-999.000
-80.520000,26.878000,2014003,"2115",GOES-EAST,ANALYSIS,31,-999.000
-88.628000,30.871000,2014003,"2115",GOES-EAST,ANALYSIS,27,-999.000
-94.139000,35.352000,2014003,"2115",GOES-EAST,ANALYSIS,91,-999.000
-91.672000,30.010000,2014003,"2215",GOES-EAST,ANALYSIS,31,-999.000
-92.243000,29.997000,2014003,"2245",GOES-EAST,ANALYSIS,31,-999.000
-91.530000,32.687000,2014003,"2245",GOES-EAST,ANALYSIS,35,-999.000
-94.269000,29.993000,2014004,"1615",GOES-EAST,ANALYSIS,31,-999.000
-94.215000,30.054000,2014004,"1645",GOES-EAST,ANALYSIS,31,-999.000
-86.297000,30.589000,2014004,"1715",GOES-EAST,ANALYSIS,56,-999.000
-91.812000,30.206000,2014004,"1815",GOES-EAST,ANALYSIS,30,-999.000
-91.467000,30.700000,2014004,"1815",GOES-EAST,ANALYSIS,31,-999.000
-91.596000,30.787000,2014004,"1815",GOES-EAST,ANALYSIS,27,-999.000
-92.419000,37.282000,2014004,"1845",GOES-EAST,ANALYSIS,57,-999.000
-91.307000,30.597000,2014004,"1915",GOES-EAST,ANALYSIS,31,-999.000
-92.979000,30.429000,2014004,"2015",GOES-EAST,ANALYSIS,30,-999.000
-91.268000,30.514000,2014004,"2015",GOES-EAST,ANALYSIS,31,-999.000
-92.805000,29.727000,2014004,"2115",GOES-EAST,ANALYSIS,31,-999.000
-80.877000,26.526000,2014005,"1745",GOES-EAST,ANALYSIS,31,-999.000
-80.928000,26.659000,2014005,"1845",GOES-EAST,ANALYSIS,31,-999.000
-80.855000,26.648000,2014005,"2045",GOES-EAST,ANALYSIS,31,-999.000
-80.901000,26.582000,2014006,"1715",GOES-EAST,ANALYSIS,27,-999.000
-80.759000,26.640000,2014006,"1715",GOES-EAST,ANALYSIS,94,-999.000
-82.083000,27.010000,2014006,"1745",GOES-EAST,ANALYSIS,35,-999.000
-80.485000,26.699000,2014006,"1845",GOES-EAST,ANALYSIS,31,-999.000
-80.807000,26.535000,2014006,"1915",GOES-EAST,ANALYSIS,31,-999.000
-80.576000,26.538000,2014006,"1915",GOES-EAST,ANALYSIS,94,-999.000
-80.577000,26.657000,2014006,"1915",GOES-EAST,ANALYSIS,31,-999.000
-77.225000,36.822000,2014006,"2145",GOES-EAST,ANALYSIS,24,-999.000
-89.138000,29.076000,2014007,"1445",GOES-EAST,ANALYSIS,92,-999.000
-94.201000,31.536000,2014007,"1715",GOES-EAST,ANALYSIS,27,-999.000
-80.733000,26.435000,2014007,"1745",GOES-EAST,ANALYSIS,31,-999.000
-80.416000,26.768000,2014007,"1830",GOES-EAST,IMAGER,31,-999.000
-91.069000,34.919000,2014007,"2015",GOES-EAST,ANALYSIS,35,-999.000
-92.901000,35.776000,2014007,"2030",GOES-WEST,ANALYSIS,26,-999.000
-89.473000,34.290000,2014007,"2115",GOES-EAST,ANALYSIS,57,-999.000
-91.570000,34.536000,2014007,"2115",GOES-EAST,ANALYSIS,35,-999.000
-90.590000,29.793000,2014007,"2245",GOES-EAST,ANALYSIS,31,-999.000
-89.887000,31.789000,2014007,"2245",GOES-EAST,ANALYSIS,27,-999.000
-88.370000,31.493000,2014007,"2315",GOES-EAST,ANALYSIS,27,-999.000
-83.474000,30.941000,2014008,"1415",GOES-EAST,ANALYSIS,27,-999.000
-78.581000,34.921000,2014008,"1545",GOES-EAST,ANALYSIS,31,-999.000
-80.287000,35.725000,2014008,"1645",GOES-EAST,ANALYSIS,57,-999.000
-85.672000,30.771000,2014008,"1715",GOES-EAST,ANALYSIS,56,-999.000
-88.210000,30.813000,2014008,"1715",GOES-EAST,ANALYSIS,27,-999.000
-82.875000,30.962000,2014008,"1715",GOES-EAST,ANALYSIS,27,-999.000
-86.045000,31.149000,2014008,"1745",GOES-EAST,ANALYSIS,94,-999.000
-82.968000,31.898000,2014008,"1745",GOES-EAST,ANALYSIS,94,-999.000
-80.037000,37.093000,2014008,"1745",GOES-EAST,ANALYSIS,24,-999.000
-83.819000,31.994000,2014008,"1815",GOES-EAST,ANALYSIS,35,-999.000
-83.191000,32.990000,2014008,"1815",GOES-EAST,ANALYSIS,27,-999.000
-83.616000,33.293000,2014008,"1815",GOES-EAST,ANALYSIS,27,-999.000
-81.649000,32.775000,2014008,"1845",GOES-EAST,ANALYSIS,35,-999.000
-81.961000,33.007000,2014008,"1845",GOES-EAST,ANALYSIS,94,-999.000
-85.051000,29.861000,2014008,"1915",GOES-EAST,ANALYSIS,27,-999.000
-82.575000,33.688000,2014008,"1915",GOES-EAST,ANALYSIS,27,-999.000
-78.994000,33.998000,2014008,"1915",GOES-EAST,ANALYSIS,31,-999.000
-83.317000,31.242000,2014008,"1945",GOES-EAST,ANALYSIS,27,-999.000
-87.531000,31.748000,2014008,"1945",GOES-EAST,ANALYSIS,27,-999.000
-82.766000,32.694000,2014008,"1945",GOES-EAST,ANALYSIS,31,-999.000
-91.271000,30.387000,2014008,"2015",GOES-EAST,ANALYSIS,31,-999.000
-84.455000,31.433000,2014008,"2015",GOES-EAST,IMAGER,27,-999.000
-84.455000,31.433000,2014008,"2032",GOES-EAST,IMAGER,27,-999.000
-87.072000,32.243000,2014008,"2045",GOES-EAST,ANALYSIS,27,-999.000
-88.327000,31.435000,2014008,"2115",GOES-EAST,ANALYSIS,27,-999.000
-90.853000,29.971000,2014008,"2145",GOES-EAST,ANALYSIS,30,-999.000
-84.250000,32.005000,2014008,"2145",GOES-EAST,ANALYSIS,31,-999.000
-89.629000,30.187000,2014008,"2215",GOES-EAST,ANALYSIS,31,-999.000
-85.247000,31.811000,2014008,"2215",GOES-EAST,ANALYSIS,27,-999.000
-84.575000,31.830000,2014008,"2245",GOES-EAST,ANALYSIS,27,-999.000
-81.786000,33.490000,2014008,"2315",GOES-EAST,ANALYSIS,94,-999.000
-76.616000,36.207000,2014008,"2345",GOES-EAST,ANALYSIS,57,-999.000
-90.167000,31.159000,2014009,"0045",GOES-EAST,ANALYSIS,27,-999.000
-84.937000,33.202000,2014009,"0245",GOES-EAST,ANALYSIS,27,-999.000
-85.934000,33.696000,2014009,"0515",GOES-EAST,ANALYSIS,27,-999.000
-91.402000,29.688000,2014009,"1645",GOES-EAST,ANALYSIS,31,-999.000
-90.587000,31.374000,2014009,"1645",GOES-EAST,ANALYSIS,27,-999.000
-79.464000,35.027000,2014009,"1715",GOES-EAST,ANALYSIS,56,-999.000
-91.592000,29.795000,2014009,"1745",GOES-EAST,ANALYSIS,31,-999.000
-89.535000,30.738000,2014009,"1845",GOES-EAST,ANALYSIS,27,-999.000
-90.715000,31.895000,2014009,"1845",GOES-EAST,ANALYSIS,27,-999.000
-90.381000,29.622000,2014009,"1915",GOES-EAST,ANALYSIS,31,-999.000
-91.426000,29.789000,2014009,"1915",GOES-EAST,ANALYSIS,31,-999.000
-90.797000,29.816000,2014009,"1915",GOES-EAST,ANALYSIS,31,-999.000
-90.981000,30.001000,2014009,"1915",GOES-EAST,ANALYSIS,31,-999.000
-91.036000,30.059000,2014009,"1915",GOES-EAST,ANALYSIS,30,-999.000
-89.334000,31.498000,2014009,"1945",GOES-EAST,ANALYSIS,27,-999.000
-80.585000,33.611000,2014009,"1945",GOES-EAST,ANALYSIS,31,-999.000
-91.785000,29.891000,2014009,"2015",GOES-EAST,ANALYSIS,35,-999.000
-90.455000,30.521000,2014009,"2015",GOES-EAST,ANALYSIS,27,-999.000
-89.825000,29.568000,2014009,"2045",GOES-EAST,ANALYSIS,31,-999.000
-91.184000,30.481000,2014009,"2045",GOES-EAST,ANALYSIS,1,-999.000
-89.382000,30.908000,2014009,"2045",GOES-EAST,ANALYSIS,31,-999.000
-88.930000,31.132000,2014009,"2045",GOES-EAST,ANALYSIS,27,-999.000
-87.764000,31.655000,2014009,"2045",GOES-EAST,ANALYSIS,27,-999.000
-88.419000,30.842000,2014009,"2115",GOES-EAST,ANALYSIS,27,-999.000
-90.468000,31.502000,2014009,"2145",GOES-EAST,ANALYSIS,27,-999.000
-89.058000,30.694000,2014009,"2215",GOES-EAST,ANALYSIS,27,-999.000
-88.288000,31.408000,2014009,"2215",GOES-EAST,ANALYSIS,27,-999.000
-84.801000,30.577000,2014010,"0545",GOES-EAST,ANALYSIS,94,-999.000
-80.794000,26.512000,2014011,"1615",GOES-EAST,ANALYSIS,31,-999.000
-80.648000,26.519000,2014011,"1615",GOES-EAST,ANALYSIS,31,-999.000
-80.736000,26.643000,2014011,"1645",GOES-EAST,ANALYSIS,27,-999.000
-80.433000,26.813000,2014011,"1815",GOES-EAST,ANALYSIS,35,-999.000
-92.259000,29.621000,2014011,"1815",GOES-EAST,ANALYSIS,31,-999.000
-80.513000,26.559000,2014011,"1915",GOES-EAST,ANALYSIS,31,-999.000
-82.068000,27.055000,2014011,"1915",GOES-EAST,ANALYSIS,56,-999.000
-80.595000,26.514000,2014011,"1945",GOES-EAST,ANALYSIS,31,-999.000
-92.260000,29.612000,2014011,"1945",GOES-EAST,ANALYSIS,31,-999.000
-91.396000,29.551000,2014011,"2045",GOES-EAST,ANALYSIS,31,-999.000
-91.791000,29.747000,2014011,"2045",GOES-EAST,ANALYSIS,31,-999.000
-90.738000,29.409000,2014011,"2215",GOES-EAST,ANALYSIS,30,-999.000
-90.327000,29.613000,2014011,"2215",GOES-EAST,ANALYSIS,30,-999.000
-90.221000,29.742000,2014011,"2215",GOES-EAST,ANALYSIS,30,-999.000
-92.111000,29.755000,2014011,"2245",GOES-EAST,ANALYSIS,91,-999.000
-84.379000,34.386000,2014011,"2345",GOES-EAST,ANALYSIS,27,-999.000
-80.924000,26.608000,2014012,"1545",GOES-EAST,ANALYSIS,27,-999.000
-90.403000,29.675000,2014012,"1615",GOES-EAST,ANALYSIS,31,-999.000
-80.736000,26.643000,2014012,"1715",GOES-EAST,ANALYSIS,27,-999.000
-80.446000,26.777000,2014012,"1715",GOES-EAST,ANALYSIS,31,-999.000
-90.318000,29.758000,2014012,"2045",GOES-EAST,ANALYSIS,91,-999.000
-91.940000,29.837000,2014012,"2045",GOES-EAST,ANALYSIS,91,-999.000
-92.843000,30.256000,2014012,"2045",GOES-EAST,ANALYSIS,31,-999.000
-91.772000,29.783000,2014012,"2115",GOES-EAST,ANALYSIS,31,-999.000
-90.658000,30.310000,2014012,"2215",GOES-EAST,ANALYSIS,31,-999.000
-90.388000,29.847000,2014013,"0245",GOES-EAST,ANALYSIS,31,-999.000
-90.388000,29.847000,2014013,"0315",GOES-EAST,ANALYSIS,31,-999.000
-80.683000,26.391000,2014013,"1415",GOES-EAST,ANALYSIS,94,-999.000
-80.738000,26.515000,2014013,"1415",GOES-EAST,ANALYSIS,31,-999.000
-80.526000,26.523000,2014013,"1415",GOES-EAST,ANALYSIS,31,-999.000
-80.943000,26.712000,2014013,"1415",GOES-EAST,ANALYSIS,35,-999.000
-81.053000,26.586000,2014013,"1445",GOES-EAST,ANALYSIS,56,-999.000
-80.789000,26.619000,2014013,"1445",GOES-EAST,ANALYSIS,31,-999.000
-81.133000,26.796000,2014013,"1445",GOES-EAST,ANALYSIS,94,-999.000
-80.807000,26.476000,2014013,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.844000,26.526000,2014013,"1515",GOES-EAST,ANALYSIS,94,-999.000
-80.808000,26.565000,2014013,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.765000,26.592000,2014013,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.710000,26.655000,2014013,"1515",GOES-EAST,ANALYSIS,27,-999.000
-80.678000,26.745000,2014013,"1515",GOES-EAST,ANALYSIS,27,-999.000
-80.509000,26.785000,2014013,"1515",GOES-EAST,ANALYSIS,27,-999.000
-80.647000,26.707000,2014013,"1615",GOES-EAST,ANALYSIS,31,-999.000
-80.589000,26.838000,2014013,"1615",GOES-EAST,ANALYSIS,27,-999.000
-82.346000,28.702000,2014013,"1615",GOES-EAST,ANALYSIS,35,-999.000
-80.409000,26.756000,2014013,"1645",GOES-EAST,ANALYSIS,31,-999.000
-82.753000,30.092000,2014013,"1815",GOES-EAST,ANALYSIS,56,-999.000
-80.592000,26.523000,2014013,"2015",GOES-EAST,ANALYSIS,31,-999.000
-80.514000,26.618000,2014013,"2015",GOES-EAST,ANALYSIS,27,-999.000
-80.446000,26.470000,2014013,"2215",GOES-EAST,ANALYSIS,56,-999.000
-90.859000,39.360000,2014014,"0315",GOES-EAST,ANALYSIS,30,-999.000
-90.859000,39.360000,2014014,"0345",GOES-EAST,ANALYSIS,30,-999.000
-88.307000,35.455000,2014014,"1215",GOES-EAST,ANALYSIS,57,-999.000
-81.030000,26.559000,2014014,"1545",GOES-EAST,ANALYSIS,31,-999.000
-80.605000,26.517000,2014014,"1615",GOES-EAST,ANALYSIS,31,-999.000
-80.817000,26.479000,2014014,"1645",GOES-EAST,ANALYSIS,31,-999.000
-80.781000,26.518000,2014014,"1715",GOES-EAST,ANALYSIS,31,-999.000
-80.570000,26.585000,2014014,"1745",GOES-EAST,ANALYSIS,31,-999.000
-80.571000,26.398000,2014014,"1815",GOES-EAST,ANALYSIS,56,-999.000
-80.544000,26.657000,2014014,"1815",GOES-EAST,ANALYSIS,31,-999.000
-92.802000,30.726000,2014014,"2045",GOES-EAST,ANALYSIS,27,-999.000
-80.754000,26.530000,2014015,"1415",GOES-EAST,ANALYSIS,27,-999.000
-80.465000,26.783000,2014015,"1415",GOES-EAST,ANALYSIS,24,-999.000
-93.534000,30.066000,2014015,"1445",GOES-EAST,ANALYSIS,31,-999.000
-92.792000,30.045000,2014015,"1645",GOES-EAST,ANALYSIS,30,-999.000
-93.766000,38.223000,2014015,"1815",GOES-EAST,ANALYSIS,25,-999.000
-90.358000,29.881000,2014015,"1915",GOES-EAST,ANALYSIS,31,-999.000
-91.026000,30.808000,2014015,"2015",GOES-EAST,ANALYSIS,27,-999.000
-92.774000,29.713000,2014015,"2100",GOES-WEST,IMAGER,31,-999.000
-92.770000,29.674000,2014015,"2145",GOES-EAST,ANALYSIS,30,-999.000
-92.774000,29.713000,2014015,"2145",GOES-WEST,IMAGER,31,-999.000
-92.770000,29.674000,2014015,"2215",GOES-EAST,ANALYSIS,30,-999.000
-92.781000,29.675000,2014015,"2232",GOES-EAST,IMAGER,31,-999.000
-92.770000,29.674000,2014015,"2245",GOES-EAST,ANALYSIS,30,-999.000
-92.770000,29.674000,2014015,"2315",GOES-EAST,ANALYSIS,30,-999.000
-92.768000,29.683000,2014015,"2345",GOES-EAST,ANALYSIS,30,-999.000
-94.095000,33.154000,2014015,"2345",GOES-EAST,ANALYSIS,57,-999.000
-92.768000,29.683000,2014016,"0015",GOES-EAST,ANALYSIS,30,-999.000
-92.768000,29.683000,2014016,"0045",GOES-EAST,ANALYSIS,30,-999.000
-92.770000,29.674000,2014016,"0115",GOES-EAST,ANALYSIS,30,-999.000
-90.328000,35.780000,2014016,"0115",GOES-EAST,ANALYSIS,35,-999.000
-90.328000,35.780000,2014016,"0145",GOES-EAST,ANALYSIS,35,-999.000
-81.693000,28.896000,2014016,"1345",GOES-EAST,ANALYSIS,56,-999.000
-80.738000,26.515000,2014016,"1445",GOES-EAST,ANALYSIS,31,-999.000
-81.049000,26.565000,2014016,"1445",GOES-EAST,ANALYSIS,56,-999.000
-80.581000,26.677000,2014016,"1445",GOES-EAST,ANALYSIS,27,-999.000
-80.674000,26.724000,2014016,"1445",GOES-EAST,ANALYSIS,24,-999.000
-81.007000,26.780000,2014016,"1445",GOES-EAST,ANALYSIS,57,-999.000
-93.690000,32.069000,2014016,"1445",GOES-EAST,ANALYSIS,27,-999.000
-80.814000,26.517000,2014016,"1545",GOES-EAST,ANALYSIS,91,-999.000
-81.133000,26.796000,2014016,"1545",GOES-EAST,ANALYSIS,94,-999.000
-93.917000,32.077000,2014016,"1545",GOES-EAST,ANALYSIS,27,-999.000
-82.133000,32.293000,2014016,"1545",GOES-EAST,ANALYSIS,93,-999.000
-81.343000,26.826000,2014016,"1615",GOES-EAST,ANALYSIS,56,-999.000
-92.448000,31.057000,2014016,"1615",GOES-EAST,ANALYSIS,27,-999.000
-83.979000,31.281000,2014016,"1615",GOES-EAST,ANALYSIS,35,-999.000
-83.511000,31.610000,2014016,"1615",GOES-EAST,ANALYSIS,31,-999.000
-80.743000,26.438000,2014016,"1645",GOES-EAST,ANALYSIS,31,-999.000
-80.615000,26.519000,2014016,"1645",GOES-EAST,ANALYSIS,31,-999.000
-80.924000,26.608000,2014016,"1645",GOES-EAST,ANALYSIS,27,-999.000
-81.093000,26.785000,2014016,"1645",GOES-EAST,ANALYSIS,94,-999.000
-81.756000,27.612000,2014016,"1645",GOES-EAST,ANALYSIS,94,-999.000
-84.411000,30.059000,2014016,"1645",GOES-EAST,ANALYSIS,27,-999.000
-84.735000,30.790000,2014016,"1645",GOES-EAST,ANALYSIS,31,-999.000
-88.898000,31.687000,2014016,"1645",GOES-EAST,ANALYSIS,27,-999.000
-80.733000,26.435000,2014016,"1645",GOES-EAST,IMAGER,31,-999.000
-80.804000,26.515000,2014016,"1645",GOES-EAST,IMAGER,31,-999.000
-80.671000,26.486000,2014016,"1715",GOES-EAST,ANALYSIS,27,-999.000
-80.551000,26.728000,2014016,"1715",GOES-EAST,ANALYSIS,31,-999.000
-85.243000,30.706000,2014016,"1715",GOES-EAST,ANALYSIS,31,-999.000
-88.967000,30.883000,2014016,"1715",GOES-EAST,ANALYSIS,27,-999.000
-93.207000,35.438000,2014016,"1715",GOES-EAST,ANALYSIS,26,-999.000
-81.343000,26.826000,2014016,"1715",GOES-EAST,IMAGER,56,-999.000
-86.966000,31.191000,2014016,"1715",GOES-EAST,IMAGER,94,-999.000
-93.022000,30.445000,2014016,"1715",GOES-WEST,IMAGER,27,-999.000
-86.966000,31.191000,2014016,"1732",GOES-EAST,IMAGER,94,-999.000
-93.930000,32.069000,2014016,"1732",GOES-EAST,IMAGER,27,-999.000
-80.746000,26.676000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-81.937000,26.921000,2014016,"1745",GOES-EAST,ANALYSIS,56,-999.000
-81.673000,27.115000,2014016,"1745",GOES-EAST,ANALYSIS,56,-999.000
-81.377000,27.617000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-82.018000,28.347000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-82.259000,28.928000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-81.798000,29.733000,2014016,"1745",GOES-EAST,ANALYSIS,56,-999.000
-90.718000,29.979000,2014016,"1745",GOES-EAST,ANALYSIS,91,-999.000
-87.402000,30.332000,2014016,"1745",GOES-EAST,ANALYSIS,94,-999.000
-84.556000,30.401000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-81.876000,30.465000,2014016,"1745",GOES-EAST,ANALYSIS,56,-999.000
-86.641000,30.621000,2014016,"1745",GOES-EAST,ANALYSIS,56,-999.000
-87.255000,31.141000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-86.420000,31.495000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-82.571000,32.706000,2014016,"1745",GOES-EAST,ANALYSIS,35,-999.000
-81.389000,32.828000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-81.531000,32.967000,2014016,"1745",GOES-EAST,ANALYSIS,31,-999.000
-83.861000,33.239000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-93.354000,33.653000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-82.462000,33.802000,2014016,"1745",GOES-EAST,ANALYSIS,31,-999.000
-82.132000,33.943000,2014016,"1745",GOES-EAST,ANALYSIS,27,-999.000
-80.624000,26.680000,2014016,"1745",GOES-EAST,IMAGER,94,-999.000
-93.022000,30.445000,2014016,"1745",GOES-WEST,IMAGER,27,-999.000
-93.022000,30.445000,2014016,"1800",GOES-WEST,IMAGER,27,-999.000
-81.705000,29.218000,2014016,"1815",GOES-EAST,ANALYSIS,56,-999.000
-89.986000,29.595000,2014016,"1815",GOES-EAST,ANALYSIS,31,-999.000
-85.739000,30.736000,2014016,"1815",GOES-EAST,ANALYSIS,27,-999.000
-86.483000,30.984000,2014016,"1815",GOES-EAST,ANALYSIS,31,-999.000
-82.013000,32.363000,2014016,"1815",GOES-EAST,ANALYSIS,35,-999.000
-81.098000,32.772000,2014016,"1815",GOES-EAST,ANALYSIS,27,-999.000
-82.114000,32.783000,2014016,"1815",GOES-EAST,ANALYSIS,27,-999.000
-81.333000,32.915000,2014016,"1815",GOES-EAST,ANALYSIS,27,-999.000
-80.972000,33.012000,2014016,"1815",GOES-EAST,ANALYSIS,31,-999.000
-91.508000,34.775000,2014016,"1815",GOES-EAST,ANALYSIS,35,-999.000
-82.403000,28.836000,2014016,"1845",GOES-EAST,ANALYSIS,56,-999.000
-85.463000,30.003000,2014016,"1845",GOES-EAST,ANALYSIS,56,-999.000
-91.801000,30.321000,2014016,"1845",GOES-EAST,ANALYSIS,31,-999.000
-83.714000,30.380000,2014016,"1845",GOES-EAST,ANALYSIS,27,-999.000
-86.992000,30.801000,2014016,"1845",GOES-EAST,ANALYSIS,27,-999.000
-83.938000,31.302000,2014016,"1845",GOES-EAST,ANALYSIS,31,-999.000
-81.983000,32.547000,2014016,"1845",GOES-EAST,ANALYSIS,57,-999.000
-82.218000,33.265000,2014016,"1845",GOES-EAST,ANALYSIS,31,-999.000
-93.374000,34.590000,2014016,"1845",GOES-EAST,ANALYSIS,26,-999.000
-80.178000,35.089000,2014016,"1845",GOES-EAST,ANALYSIS,27,-999.000
-93.022000,30.445000,2014016,"1845",GOES-WEST,IMAGER,27,-999.000
-81.783000,27.372000,2014016,"1915",GOES-EAST,ANALYSIS,94,-999.000
-82.832000,29.514000,2014016,"1915",GOES-EAST,ANALYSIS,35,-999.000
-81.714000,29.550000,2014016,"1915",GOES-EAST,ANALYSIS,56,-999.000
-90.522000,29.694000,2014016,"1915",GOES-EAST,ANALYSIS,31,-999.000
-90.904000,29.834000,2014016,"1915",GOES-EAST,ANALYSIS,30,-999.000
-91.113000,30.119000,2014016,"1915",GOES-EAST,ANALYSIS,31,-999.000
-82.401000,30.181000,2014016,"1915",GOES-EAST,ANALYSIS,27,-999.000
-84.207000,30.309000,2014016,"1915",GOES-EAST,ANALYSIS,27,-999.000
-92.482000,30.332000,2014016,"1915",GOES-EAST,ANALYSIS,35,-999.000
-89.568000,30.401000,2014016,"1915",GOES-EAST,ANALYSIS,27,-999.000
-87.569000,30.867000,2014016,"1915",GOES-EAST,ANALYSIS,27,-999.000
