Lon,Lat,YearDay,Time,Satellite,Method,Ecosystem,FRP
-80.526000,26.795000,2017002,"1655",GOES-EAST,ANALYSIS,31,-999.000
-81.856000,27.062000,2017002,"1655",GOES-EAST,ANALYSIS,56,-999.000
-80.510000,26.770000,2017002,"1655",GOES-EAST,IMAGER,27,-999.000
-81.830000,27.040000,2017002,"1655",GOES-EAST,IMAGER,56,-999.000
-81.830000,27.040000,2017002,"1700",GOES-EAST,IMAGER,56,-999.000
-81.830000,27.040000,2017002,"1707",GOES-EAST,IMAGER,56,-999.000
-81.830000,27.040000,2017002,"1715",GOES-EAST,IMAGER,56,-999.000
-80.706000,27.873000,2017002,"1725",GOES-EAST,ANALYSIS,35,-999.000
-81.830000,27.040000,2017002,"1725",GOES-EAST,IMAGER,56,-999.000
-81.830000,27.040000,2017002,"1737",GOES-EAST,IMAGER,56,-999.000
-81.830000,27.040000,2017002,"1745",GOES-EAST,IMAGER,56,-999.000
-82.634000,30.022000,2017002,"1830",GOES-EAST,ANALYSIS,35,-999.000
-81.100000,27.820000,2017002,"1855",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"1900",GOES-EAST,IMAGER,94,-999.000
-81.070000,27.820000,2017002,"1907",GOES-EAST,IMAGER,94,-999.000
-80.530000,26.770000,2017002,"1915",GOES-EAST,IMAGER,24,-999.000
-81.070000,27.820000,2017002,"1915",GOES-EAST,IMAGER,94,-999.000
-81.070000,27.820000,2017002,"1925",GOES-EAST,IMAGER,94,-999.000
-80.390000,26.680000,2017002,"1930",GOES-EAST,IMAGER,31,-999.000
-80.390000,26.680000,2017002,"1937",GOES-EAST,IMAGER,31,-999.000
-81.070000,27.820000,2017002,"1937",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"1955",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"2000",GOES-EAST,IMAGER,94,-999.000
-80.480000,26.600000,2017002,"2007",GOES-EAST,IMAGER,31,-999.000
-81.070000,27.820000,2017002,"2007",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"2015",GOES-EAST,IMAGER,94,-999.000
-80.800000,26.470000,2017002,"2025",GOES-EAST,IMAGER,31,-999.000
-81.070000,27.820000,2017002,"2025",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"2030",GOES-EAST,IMAGER,94,-999.000
-83.312000,30.164000,2017002,"2037",GOES-EAST,ANALYSIS,56,-999.000
-80.540000,26.470000,2017002,"2037",GOES-EAST,IMAGER,57,-999.000
-81.100000,27.820000,2017002,"2037",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"2045",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"2115",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"2125",GOES-EAST,IMAGER,94,-999.000
-80.610000,26.430000,2017002,"2130",GOES-EAST,IMAGER,94,-999.000
-80.360000,26.680000,2017002,"2130",GOES-EAST,IMAGER,56,-999.000
-81.070000,27.820000,2017002,"2130",GOES-EAST,IMAGER,94,-999.000
-80.700000,26.472000,2017002,"2137",GOES-EAST,ANALYSIS,31,-999.000
-80.700000,26.470000,2017002,"2137",GOES-EAST,IMAGER,31,-999.000
-81.100000,27.820000,2017002,"2137",GOES-EAST,IMAGER,94,-999.000
-81.070000,27.820000,2017002,"2145",GOES-EAST,IMAGER,94,-999.000
-81.070000,27.820000,2017002,"2155",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"2207",GOES-EAST,IMAGER,94,-999.000
-81.100000,27.820000,2017002,"2225",GOES-EAST,IMAGER,94,-999.000
-80.774000,26.542000,2017003,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.850000,26.470000,2017003,"1600",GOES-EAST,IMAGER,27,-999.000
-80.570000,26.680000,2017003,"1600",GOES-EAST,IMAGER,94,-999.000
-80.580000,26.730000,2017003,"1600",GOES-EAST,IMAGER,27,-999.000
-80.550000,26.680000,2017003,"1615",GOES-EAST,IMAGER,31,-999.000
-80.850000,26.510000,2017003,"1645",GOES-EAST,IMAGER,31,-999.000
-80.480000,26.680000,2017003,"1830",GOES-EAST,IMAGER,31,-999.000
-80.520000,26.600000,2017003,"1845",GOES-EAST,IMAGER,43,-999.000
-80.950000,26.690000,2017003,"1915",GOES-EAST,IMAGER,22,-999.000
-80.627000,27.629000,2017003,"2000",GOES-EAST,ANALYSIS,56,-999.000
-80.621000,26.440000,2017003,"2030",GOES-EAST,ANALYSIS,31,-999.000
-80.802000,26.494000,2017003,"2030",GOES-EAST,ANALYSIS,31,-999.000
-80.800000,26.470000,2017003,"2030",GOES-EAST,IMAGER,31,-999.000
-80.410000,26.730000,2017003,"2030",GOES-EAST,IMAGER,27,-999.000
-80.500000,26.802000,2017003,"2045",GOES-EAST,ANALYSIS,27,-999.000
-80.469000,26.639000,2017003,"2130",GOES-EAST,ANALYSIS,31,-999.000
-80.431000,26.964000,2017003,"2130",GOES-EAST,ANALYSIS,43,-999.000
-80.481000,26.468000,2017003,"2200",GOES-EAST,ANALYSIS,27,-999.000
-82.846000,29.519000,2017004,"1645",GOES-EAST,ANALYSIS,35,-999.000
-81.282000,28.016000,2017004,"1945",GOES-EAST,ANALYSIS,35,-999.000
-80.826000,26.724000,2017004,"2000",GOES-EAST,ANALYSIS,31,-999.000
-81.065000,26.804000,2017004,"2000",GOES-EAST,ANALYSIS,31,-999.000
-81.276000,27.969000,2017004,"2015",GOES-EAST,ANALYSIS,94,-999.000
-80.588000,26.626000,2017004,"2030",GOES-EAST,ANALYSIS,94,-999.000
-81.280000,27.950000,2017004,"2030",GOES-EAST,IMAGER,56,-999.000
-81.280000,27.950000,2017004,"2045",GOES-EAST,IMAGER,56,-999.000
-81.610000,29.520000,2017004,"2045",GOES-EAST,IMAGER,94,-999.000
-81.280000,27.950000,2017004,"2130",GOES-EAST,IMAGER,56,-999.000
-80.973000,26.336000,2017004,"2145",GOES-EAST,ANALYSIS,35,-999.000
-81.406000,31.724000,2017005,"1445",GOES-EAST,ANALYSIS,56,-999.000
-82.770000,31.818000,2017005,"1515",GOES-EAST,ANALYSIS,94,-999.000
-80.476000,26.761000,2017005,"1600",GOES-EAST,ANALYSIS,57,-999.000
-81.334000,26.715000,2017005,"1615",GOES-EAST,ANALYSIS,56,-999.000
-80.415000,26.731000,2017005,"1615",GOES-EAST,ANALYSIS,31,-999.000
-81.704000,26.948000,2017005,"1615",GOES-EAST,ANALYSIS,56,-999.000
-80.617000,27.623000,2017005,"1630",GOES-EAST,ANALYSIS,56,-999.000
-81.249000,26.680000,2017005,"1645",GOES-EAST,ANALYSIS,35,-999.000
-81.019000,26.807000,2017005,"1645",GOES-EAST,ANALYSIS,94,-999.000
-81.710000,26.910000,2017005,"1645",GOES-EAST,IMAGER,94,-999.000
-80.600000,27.600000,2017005,"1645",GOES-EAST,IMAGER,56,-999.000
-82.008000,31.145000,2017005,"1700",GOES-EAST,ANALYSIS,27,-999.000
-81.680000,26.870000,2017005,"1700",GOES-EAST,IMAGER,35,-999.000
-80.600000,27.600000,2017005,"1700",GOES-EAST,IMAGER,56,-999.000
-81.680000,26.870000,2017005,"1715",GOES-EAST,IMAGER,35,-999.000
-82.824000,32.002000,2017005,"1730",GOES-EAST,ANALYSIS,94,-999.000
-81.710000,26.910000,2017005,"1730",GOES-EAST,IMAGER,94,-999.000
-82.739000,31.809000,2017005,"1745",GOES-EAST,ANALYSIS,56,-999.000
-82.735000,32.296000,2017005,"1745",GOES-EAST,ANALYSIS,31,-999.000
-82.515000,32.462000,2017005,"1745",GOES-EAST,ANALYSIS,94,-999.000
-81.680000,26.870000,2017005,"1745",GOES-EAST,IMAGER,35,-999.000
-81.710000,26.910000,2017005,"1745",GOES-EAST,IMAGER,94,-999.000
-81.399000,26.578000,2017005,"1815",GOES-EAST,ANALYSIS,56,-999.000
-81.710000,26.910000,2017005,"1815",GOES-EAST,IMAGER,94,-999.000
-81.710000,26.910000,2017005,"1830",GOES-EAST,IMAGER,94,-999.000
-84.391000,31.253000,2017005,"1845",GOES-EAST,ANALYSIS,94,-999.000
-81.680000,26.910000,2017005,"1845",GOES-EAST,IMAGER,94,-999.000
-81.710000,26.910000,2017005,"1900",GOES-EAST,IMAGER,94,-999.000
-80.910000,27.560000,2017005,"1900",GOES-EAST,IMAGER,56,-999.000
-80.846000,26.474000,2017005,"1915",GOES-EAST,ANALYSIS,27,-999.000
-81.710000,26.910000,2017005,"1915",GOES-EAST,IMAGER,94,-999.000
-81.692000,28.284000,2017005,"1930",GOES-EAST,ANALYSIS,35,-999.000
-82.283000,32.921000,2017005,"1930",GOES-EAST,ANALYSIS,94,-999.000
-81.680000,26.870000,2017005,"1930",GOES-EAST,IMAGER,35,-999.000
-81.710000,26.910000,2017005,"1930",GOES-EAST,IMAGER,94,-999.000
-80.910000,27.560000,2017005,"1930",GOES-EAST,IMAGER,56,-999.000
-80.817000,26.701000,2017005,"1945",GOES-EAST,ANALYSIS,94,-999.000
-82.023000,29.844000,2017005,"1945",GOES-EAST,ANALYSIS,94,-999.000
-81.870000,26.830000,2017005,"1945",GOES-EAST,IMAGER,35,-999.000
-80.910000,27.560000,2017005,"1945",GOES-EAST,IMAGER,56,-999.000
-81.100000,27.820000,2017005,"1945",GOES-EAST,IMAGER,94,-999.000
-80.940000,27.560000,2017005,"2000",GOES-EAST,IMAGER,35,-999.000
-81.100000,27.820000,2017005,"2000",GOES-EAST,IMAGER,94,-999.000
-80.832000,27.968000,2017005,"2015",GOES-EAST,ANALYSIS,56,-999.000
-81.610000,29.520000,2017005,"2015",GOES-EAST,IMAGER,94,-999.000
-80.477000,26.446000,2017005,"2030",GOES-EAST,ANALYSIS,27,-999.000
-81.238000,28.110000,2017005,"2030",GOES-EAST,ANALYSIS,27,-999.000
-85.327000,31.930000,2017005,"2045",GOES-EAST,ANALYSIS,27,-999.000
-80.910000,27.560000,2017005,"2045",GOES-EAST,IMAGER,56,-999.000
-80.523000,26.489000,2017005,"2115",GOES-EAST,ANALYSIS,27,-999.000
-80.504000,26.580000,2017005,"2115",GOES-EAST,ANALYSIS,27,-999.000
-83.600000,32.130000,2017005,"2145",GOES-EAST,ANALYSIS,35,-999.000
-80.750000,26.510000,2017005,"2145",GOES-EAST,IMAGER,31,-999.000
-82.021000,33.298000,2017005,"2215",GOES-EAST,ANALYSIS,31,-999.000
-82.305000,33.633000,2017005,"2215",GOES-EAST,ANALYSIS,27,-999.000
-80.724000,26.514000,2017006,"1415",GOES-EAST,ANALYSIS,31,-999.000
-80.581000,26.716000,2017006,"1415",GOES-EAST,ANALYSIS,94,-999.000
-80.501000,26.793000,2017006,"1445",GOES-EAST,ANALYSIS,27,-999.000
-80.874000,26.499000,2017006,"1515",GOES-EAST,ANALYSIS,94,-999.000
-80.615000,26.754000,2017006,"1515",GOES-EAST,ANALYSIS,27,-999.000
-81.207000,26.888000,2017006,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.677000,26.501000,2017006,"1600",GOES-EAST,ANALYSIS,43,-999.000
-80.975000,28.290000,2017006,"1600",GOES-EAST,ANALYSIS,56,-999.000
-80.511000,26.462000,2017006,"1615",GOES-EAST,ANALYSIS,31,-999.000
-80.938000,26.505000,2017006,"1630",GOES-EAST,ANALYSIS,94,-999.000
-81.262000,26.673000,2017006,"1645",GOES-EAST,ANALYSIS,41,-999.000
-81.680000,28.299000,2017006,"1645",GOES-EAST,ANALYSIS,35,-999.000
-80.655000,26.722000,2017006,"1815",GOES-EAST,ANALYSIS,27,-999.000
-81.134000,28.223000,2017006,"1815",GOES-EAST,ANALYSIS,56,-999.000
-82.861000,30.011000,2017006,"1815",GOES-EAST,ANALYSIS,35,-999.000
-82.544000,29.557000,2017006,"1830",GOES-EAST,ANALYSIS,31,-999.000
-80.778000,26.500000,2017006,"1915",GOES-EAST,ANALYSIS,31,-999.000
-80.780000,26.470000,2017006,"1930",GOES-EAST,IMAGER,31,-999.000
-80.750000,26.470000,2017006,"1945",GOES-EAST,IMAGER,31,-999.000
-80.520000,26.600000,2017006,"1945",GOES-EAST,IMAGER,43,-999.000
-80.540000,26.420000,2017006,"2000",GOES-EAST,IMAGER,27,-999.000
-80.850000,26.470000,2017006,"2000",GOES-EAST,IMAGER,27,-999.000
-81.709000,26.784000,2017006,"2030",GOES-EAST,ANALYSIS,56,-999.000
-81.590000,27.299000,2017006,"2030",GOES-EAST,ANALYSIS,31,-999.000
-80.430000,26.680000,2017006,"2030",GOES-EAST,IMAGER,27,-999.000
-80.430000,26.730000,2017006,"2030",GOES-EAST,IMAGER,57,-999.000
-82.060000,27.220000,2017006,"2030",GOES-EAST,IMAGER,94,-999.000
-81.083000,26.528000,2017006,"2045",GOES-EAST,ANALYSIS,94,-999.000
-80.510000,26.770000,2017006,"2045",GOES-EAST,IMAGER,27,-999.000
-89.785000,29.488000,2017007,"2000",GOES-EAST,ANALYSIS,13,-999.000
-91.444000,31.891000,2017007,"2045",GOES-EAST,ANALYSIS,57,-999.000
-85.065000,34.534000,2017008,"1100",GOES-EAST,ANALYSIS,24,-999.000
-80.674000,26.508000,2017008,"1400",GOES-EAST,ANALYSIS,43,-999.000
-80.593000,26.597000,2017008,"1400",GOES-EAST,ANALYSIS,43,-999.000
-81.075000,26.774000,2017008,"1400",GOES-EAST,ANALYSIS,31,-999.000
-81.061000,26.561000,2017008,"1430",GOES-EAST,ANALYSIS,56,-999.000
-81.153000,26.858000,2017008,"1430",GOES-EAST,ANALYSIS,27,-999.000
-80.600000,26.680000,2017008,"1445",GOES-EAST,IMAGER,94,-999.000
-80.480000,26.770000,2017008,"1445",GOES-EAST,IMAGER,27,-999.000
-80.916000,26.300000,2017008,"1545",GOES-EAST,ANALYSIS,56,-999.000
-75.775000,38.345000,2017008,"1545",GOES-EAST,ANALYSIS,26,-999.000
-80.520000,26.550000,2017008,"1545",GOES-EAST,IMAGER,31,-999.000
-80.480000,26.640000,2017008,"1545",GOES-EAST,IMAGER,31,-999.000
-80.810000,26.600000,2017008,"1600",GOES-EAST,IMAGER,31,-999.000
-80.460000,26.770000,2017008,"1600",GOES-EAST,IMAGER,31,-999.000
-80.980000,26.770000,2017008,"1600",GOES-EAST,IMAGER,24,-999.000
-80.582000,26.423000,2017008,"1615",GOES-EAST,ANALYSIS,56,-999.000
-81.232000,26.648000,2017008,"1615",GOES-EAST,ANALYSIS,31,-999.000
-80.430000,26.730000,2017008,"1645",GOES-EAST,IMAGER,57,-999.000
-80.776000,26.470000,2017008,"1730",GOES-EAST,ANALYSIS,31,-999.000
-80.570000,26.680000,2017008,"1730",GOES-EAST,IMAGER,94,-999.000
-80.535000,26.466000,2017008,"1745",GOES-EAST,ANALYSIS,57,-999.000
-80.845000,26.513000,2017008,"1745",GOES-EAST,ANALYSIS,31,-999.000
-80.780000,26.470000,2017008,"1815",GOES-EAST,IMAGER,31,-999.000
-87.587000,30.698000,2017008,"1830",GOES-EAST,ANALYSIS,27,-999.000
-80.520000,26.600000,2017008,"2000",GOES-EAST,IMAGER,43,-999.000
-80.830000,26.640000,2017008,"2000",GOES-EAST,IMAGER,31,-999.000
-79.589000,36.271000,2017008,"2015",GOES-EAST,ANALYSIS,57,-999.000
-92.940000,32.151000,2017008,"2045",GOES-EAST,ANALYSIS,27,-999.000
-93.929000,31.287000,2017008,"2145",GOES-EAST,ANALYSIS,27,-999.000
-93.798000,32.078000,2017008,"2145",GOES-EAST,ANALYSIS,27,-999.000
-80.598000,26.429000,2017009,"1415",GOES-EAST,ANALYSIS,56,-999.000
-80.676000,26.473000,2017009,"1415",GOES-EAST,ANALYSIS,27,-999.000
-80.593000,26.600000,2017009,"1415",GOES-EAST,ANALYSIS,27,-999.000
-80.637000,26.686000,2017009,"1415",GOES-EAST,ANALYSIS,94,-999.000
-81.091000,26.778000,2017009,"1415",GOES-EAST,ANALYSIS,94,-999.000
-81.113000,27.377000,2017009,"1430",GOES-EAST,ANALYSIS,31,-999.000
-80.910000,26.430000,2017009,"1430",GOES-EAST,IMAGER,94,-999.000
-80.478000,26.766000,2017009,"1445",GOES-EAST,ANALYSIS,57,-999.000
-81.054000,26.991000,2017009,"1445",GOES-EAST,ANALYSIS,94,-999.000
-80.519000,26.555000,2017009,"1515",GOES-EAST,ANALYSIS,31,-999.000
-80.520000,26.550000,2017009,"1515",GOES-EAST,IMAGER,31,-999.000
-81.084000,27.254000,2017009,"1630",GOES-EAST,ANALYSIS,94,-999.000
-80.531000,26.602000,2017009,"1700",GOES-EAST,ANALYSIS,43,-999.000
-84.422000,30.280000,2017009,"1700",GOES-EAST,ANALYSIS,56,-999.000
-80.520000,26.600000,2017009,"1700",GOES-EAST,IMAGER,43,-999.000
-81.699000,26.747000,2017009,"1715",GOES-EAST,ANALYSIS,56,-999.000
-81.903000,27.523000,2017009,"1715",GOES-EAST,ANALYSIS,94,-999.000
-86.185000,30.362000,2017009,"1730",GOES-EAST,ANALYSIS,94,-999.000
-87.566000,30.700000,2017009,"1730",GOES-EAST,ANALYSIS,27,-999.000
-81.720000,26.740000,2017009,"1730",GOES-EAST,IMAGER,56,-999.000
-84.420000,30.280000,2017009,"1730",GOES-EAST,IMAGER,27,-999.000
-80.846000,26.645000,2017009,"1745",GOES-EAST,ANALYSIS,31,-999.000
-80.701000,27.887000,2017009,"1815",GOES-EAST,ANALYSIS,56,-999.000
-84.342000,31.505000,2017009,"1815",GOES-EAST,ANALYSIS,27,-999.000
-84.417000,32.412000,2017009,"1900",GOES-EAST,ANALYSIS,31,-999.000
-81.504000,29.135000,2017009,"1930",GOES-EAST,ANALYSIS,27,-999.000
-82.665000,29.597000,2017009,"1930",GOES-EAST,ANALYSIS,56,-999.000
-81.917000,27.544000,2017009,"2000",GOES-EAST,ANALYSIS,56,-999.000
-83.185000,32.422000,2017009,"2015",GOES-EAST,ANALYSIS,35,-999.000
-81.789000,27.414000,2017009,"2045",GOES-EAST,ANALYSIS,27,-999.000
-83.276000,31.858000,2017009,"2045",GOES-EAST,ANALYSIS,94,-999.000
-85.338000,31.932000,2017009,"2045",GOES-EAST,ANALYSIS,27,-999.000
-83.053000,31.996000,2017009,"2045",GOES-EAST,ANALYSIS,94,-999.000
-80.594000,26.457000,2017009,"2115",GOES-EAST,ANALYSIS,27,-999.000
-80.545000,26.494000,2017009,"2115",GOES-EAST,ANALYSIS,27,-999.000
-80.855000,26.542000,2017009,"2115",GOES-EAST,ANALYSIS,31,-999.000
-80.509000,26.751000,2017009,"2115",GOES-EAST,ANALYSIS,24,-999.000
-83.387000,31.761000,2017009,"2115",GOES-EAST,ANALYSIS,35,-999.000
-85.403000,33.011000,2017009,"2130",GOES-EAST,ANALYSIS,27,-999.000
-77.900000,39.293000,2017009,"2130",GOES-EAST,ANALYSIS,57,-999.000
-84.291000,31.312000,2017009,"2145",GOES-EAST,ANALYSIS,94,-999.000
-83.096000,30.879000,2017009,"2200",GOES-EAST,ANALYSIS,56,-999.000
-83.397000,30.885000,2017009,"2200",GOES-EAST,ANALYSIS,27,-999.000
-80.687000,26.502000,2017009,"2215",GOES-EAST,ANALYSIS,43,-999.000
-94.495000,37.389000,2017009,"2230",GOES-EAST,ANALYSIS,57,-999.000
-77.626000,34.970000,2017010,"0230",GOES-EAST,ANALYSIS,27,-999.000
-80.613000,32.333000,2017010,"1330",GOES-EAST,ANALYSIS,27,-999.000
-80.956000,26.464000,2017010,"1415",GOES-EAST,ANALYSIS,35,-999.000
-80.837000,26.626000,2017010,"1415",GOES-EAST,ANALYSIS,31,-999.000
-80.546000,26.631000,2017010,"1415",GOES-EAST,ANALYSIS,31,-999.000
-85.357000,29.954000,2017010,"1430",GOES-EAST,ANALYSIS,27,-999.000
-80.556000,26.507000,2017010,"1445",GOES-EAST,ANALYSIS,27,-999.000
-80.828000,26.507000,2017010,"1445",GOES-EAST,ANALYSIS,91,-999.000
-80.546000,26.626000,2017010,"1445",GOES-EAST,ANALYSIS,31,-999.000
-80.986000,26.479000,2017010,"1515",GOES-EAST,ANALYSIS,56,-999.000
-80.715000,26.576000,2017010,"1600",GOES-EAST,ANALYSIS,94,-999.000
-91.910000,29.574000,2017010,"1615",GOES-EAST,ANALYSIS,30,-999.000
-87.039000,31.225000,2017010,"1615",GOES-EAST,ANALYSIS,56,-999.000
-81.162000,26.880000,2017010,"1630",GOES-EAST,ANALYSIS,94,-999.000
-91.902000,29.566000,2017010,"1630",GOES-EAST,ANALYSIS,30,-999.000
-84.925000,30.171000,2017010,"1630",GOES-EAST,ANALYSIS,56,-999.000
-83.112000,30.785000,2017010,"1630",GOES-EAST,ANALYSIS,27,-999.000
-91.880000,29.570000,2017010,"1630",GOES-EAST,IMAGER,30,-999.000
-84.930000,30.150000,2017010,"1630",GOES-EAST,IMAGER,27,-999.000
-81.698000,26.903000,2017010,"1645",GOES-EAST,ANALYSIS,94,-999.000
-82.193000,28.781000,2017010,"1645",GOES-EAST,ANALYSIS,27,-999.000
-91.902000,29.566000,2017010,"1645",GOES-EAST,ANALYSIS,30,-999.000
-84.925000,30.166000,2017010,"1645",GOES-EAST,ANALYSIS,56,-999.000
-86.890000,30.659000,2017010,"1645",GOES-EAST,ANALYSIS,27,-999.000
-83.120000,30.785000,2017010,"1645",GOES-EAST,ANALYSIS,27,-999.000
-91.880000,29.570000,2017010,"1645",GOES-EAST,IMAGER,30,-999.000
-84.910000,30.150000,2017010,"1645",GOES-EAST,IMAGER,27,-999.000
-81.835000,26.856000,2017010,"1700",GOES-EAST,ANALYSIS,56,-999.000
-81.418000,27.201000,2017010,"1700",GOES-EAST,ANALYSIS,56,-999.000
-82.199000,28.781000,2017010,"1700",GOES-EAST,ANALYSIS,27,-999.000
-91.902000,29.574000,2017010,"1700",GOES-EAST,ANALYSIS,30,-999.000
-84.925000,30.166000,2017010,"1700",GOES-EAST,ANALYSIS,56,-999.000
-83.276000,30.606000,2017010,"1700",GOES-EAST,ANALYSIS,27,-999.000
-83.112000,30.785000,2017010,"1700",GOES-EAST,ANALYSIS,27,-999.000
-82.180000,28.760000,2017010,"1700",GOES-EAST,IMAGER,27,-999.000
-91.880000,29.570000,2017010,"1700",GOES-EAST,IMAGER,30,-999.000
-84.930000,30.150000,2017010,"1700",GOES-EAST,IMAGER,27,-999.000
-83.100000,30.760000,2017010,"1700",GOES-EAST,IMAGER,27,-999.000
-81.227000,26.641000,2017010,"1715",GOES-EAST,ANALYSIS,35,-999.000
-81.698000,26.903000,2017010,"1715",GOES-EAST,ANALYSIS,94,-999.000
-82.193000,28.781000,2017010,"1715",GOES-EAST,ANALYSIS,27,-999.000
-91.902000,29.574000,2017010,"1715",GOES-EAST,ANALYSIS,30,-999.000
-84.930000,30.159000,2017010,"1715",GOES-EAST,ANALYSIS,56,-999.000
-83.112000,30.785000,2017010,"1715",GOES-EAST,ANALYSIS,27,-999.000
-87.039000,31.217000,2017010,"1715",GOES-EAST,ANALYSIS,56,-999.000
-82.180000,28.760000,2017010,"1715",GOES-EAST,IMAGER,27,-999.000
-91.880000,29.570000,2017010,"1715",GOES-EAST,IMAGER,30,-999.000
-84.930000,30.150000,2017010,"1715",GOES-EAST,IMAGER,27,-999.000
-83.100000,30.760000,2017010,"1715",GOES-EAST,IMAGER,27,-999.000
-81.698000,26.903000,2017010,"1730",GOES-EAST,ANALYSIS,94,-999.000
-82.199000,28.775000,2017010,"1730",GOES-EAST,ANALYSIS,27,-999.000
-91.902000,29.574000,2017010,"1730",GOES-EAST,ANALYSIS,30,-999.000
-84.930000,30.167000,2017010,"1730",GOES-EAST,ANALYSIS,56,-999.000
-83.105000,30.785000,2017010,"1730",GOES-EAST,ANALYSIS,27,-999.000
-87.039000,31.210000,2017010,"1730",GOES-EAST,ANALYSIS,27,-999.000
-82.180000,28.760000,2017010,"1730",GOES-EAST,IMAGER,27,-999.000
-91.880000,29.570000,2017010,"1730",GOES-EAST,IMAGER,30,-999.000
-84.930000,30.150000,2017010,"1730",GOES-EAST,IMAGER,27,-999.000
-83.100000,30.760000,2017010,"1730",GOES-EAST,IMAGER,27,-999.000
-82.193000,28.769000,2017010,"1745",GOES-EAST,ANALYSIS,27,-999.000
-91.902000,29.574000,2017010,"1745",GOES-EAST,ANALYSIS,30,-999.000
-84.930000,30.167000,2017010,"1745",GOES-EAST,ANALYSIS,56,-999.000
-83.105000,30.778000,2017010,"1745",GOES-EAST,ANALYSIS,56,-999.000
-87.031000,31.225000,2017010,"1745",GOES-EAST,ANALYSIS,56,-999.000
-91.880000,29.570000,2017010,"1745",GOES-EAST,IMAGER,30,-999.000
-84.910000,30.150000,2017010,"1745",GOES-EAST,IMAGER,27,-999.000
-83.100000,30.760000,2017010,"1745",GOES-EAST,IMAGER,27,-999.000
-82.038000,27.672000,2017010,"1815",GOES-EAST,ANALYSIS,35,-999.000
-91.902000,29.574000,2017010,"1815",GOES-EAST,ANALYSIS,30,-999.000
