Lon,Lat,YearDay,Time,Satellite,Method,Ecosystem,FRP
-103.207176,21.598648,2025092,"0000",GOES-EAST,FDC,22,142.535
-103.212425,21.619389,2025092,"0001",GOES-EAST,FDC,22,216.766
-103.207176,21.598654,2025092,"0001",GOES-EAST,FDC,22,117.395
-103.212425,21.619389,2025092,"0006",GOES-EAST,FDC,22,-999.000
-103.207176,21.598654,2025092,"0006",GOES-EAST,FDC,22,-999.000
-103.223190,21.661022,2025092,"0010",GOES-EAST,FDC,22,135.588
-103.212425,21.619383,2025092,"0010",GOES-EAST,FDC,22,174.577
-103.223190,21.661024,2025092,"0011",GOES-EAST,FDC,22,123.088
-103.212425,21.619389,2025092,"0011",GOES-EAST,FDC,22,159.578
-103.207176,21.598654,2025092,"0011",GOES-EAST,FDC,22,-999.000
-103.212425,21.619389,2025092,"0016",GOES-EAST,FDC,22,152.957
-103.207176,21.598654,2025092,"0016",GOES-EAST,FDC,22,-999.000
-103.212425,21.619383,2025092,"0020",GOES-EAST,FDC,22,171.011
-103.207176,21.598648,2025092,"0020",GOES-EAST,FDC,22,139.811
-103.212425,21.619389,2025092,"0021",GOES-EAST,FDC,22,143.880
-103.207176,21.598654,2025092,"0021",GOES-EAST,FDC,22,-999.000
-103.212425,21.619389,2025092,"0026",GOES-EAST,FDC,22,141.963
-103.207176,21.598654,2025092,"0026",GOES-EAST,FDC,22,-999.000
-103.212425,21.619383,2025092,"0030",GOES-EAST,FDC,22,151.177
-103.207176,21.598648,2025092,"0030",GOES-EAST,FDC,22,-999.000
-103.212425,21.619389,2025092,"0031",GOES-EAST,FDC,22,150.529
-103.207176,21.598654,2025092,"0031",GOES-EAST,FDC,22,-999.000
-103.212425,21.619389,2025092,"0036",GOES-EAST,FDC,22,-999.000
-103.207176,21.598654,2025092,"0036",GOES-EAST,FDC,22,-999.000
-103.212425,21.619383,2025092,"0040",GOES-EAST,FDC,22,-999.000
-103.212425,21.619389,2025092,"0041",GOES-EAST,FDC,22,-999.000
-103.207176,21.598654,2025092,"0041",GOES-EAST,FDC,22,-999.000
-103.212425,21.619389,2025092,"0046",GOES-EAST,FDC,22,143.946
-103.207176,21.598654,2025092,"0046",GOES-EAST,FDC,22,154.948
-103.212425,21.619383,2025092,"0050",GOES-EAST,FDC,22,184.079
-103.207176,21.598648,2025092,"0050",GOES-EAST,FDC,22,120.883
-103.212425,21.619389,2025092,"0051",GOES-EAST,FDC,22,143.882
-103.207176,21.598654,2025092,"0051",GOES-EAST,FDC,22,148.241
-103.212425,21.619389,2025092,"0056",GOES-EAST,FDC,22,178.859
-103.212425,21.619383,2025092,"0100",GOES-EAST,FDC,22,138.268
-103.207176,21.598648,2025092,"0100",GOES-EAST,FDC,22,129.369
-103.212425,21.619389,2025092,"0101",GOES-EAST,FDC,22,168.347
-103.212425,21.619389,2025092,"0106",GOES-EAST,FDC,22,134.189
-103.207176,21.598654,2025092,"0106",GOES-EAST,FDC,22,131.302
-103.207176,21.598648,2025092,"0110",GOES-EAST,FDC,22,134.554
-103.212425,21.619389,2025092,"0111",GOES-EAST,FDC,22,143.228
-103.212425,21.619389,2025092,"0116",GOES-EAST,FDC,22,127.101
-103.212425,21.619389,2025092,"0121",GOES-EAST,FDC,22,131.308
-103.212425,21.619389,2025092,"0126",GOES-EAST,FDC,22,123.863
-103.212425,21.619389,2025092,"0131",GOES-EAST,FDC,22,127.546
-103.212425,21.619389,2025092,"0136",GOES-EAST,FDC,22,124.366
-103.207176,21.598654,2025092,"0316",GOES-EAST,FDC,22,82.712
-103.207176,21.598648,2025092,"0340",GOES-EAST,FDC,22,84.609
-103.207176,21.598654,2025092,"0341",GOES-EAST,FDC,22,74.501
-103.207176,21.598654,2025092,"0346",GOES-EAST,FDC,22,87.074
-103.207176,21.598654,2025092,"0351",GOES-EAST,FDC,22,81.044
-103.207176,21.598654,2025092,"0356",GOES-EAST,FDC,22,81.995
-103.207176,21.598654,2025092,"0426",GOES-EAST,FDC,22,67.868
-103.207176,21.598654,2025092,"0446",GOES-EAST,FDC,22,62.153
-103.207176,21.598654,2025092,"0451",GOES-EAST,FDC,22,63.932
-103.207176,21.598654,2025092,"0501",GOES-EAST,FDC,22,63.693
-103.207176,21.598654,2025092,"0506",GOES-EAST,FDC,22,56.275
-103.212425,21.619389,2025092,"0541",GOES-EAST,FDC,22,46.602
